Pollster,Lab,Con,LD,Other,nsize,date,na,rcon,rlab,rld,roth,time
ComRes,30,35,8,27,2036,2016-04-14,FALSE,43.5,41,7.6,7.9,-14902
YouGov,34,31,8,27,1639,2016-04-12,FALSE,43.5,41,7.6,7.9,-14900
Opinium,32,33,5,30,1966,2016-04-01,FALSE,43.5,41,7.6,7.9,-14889
BMG,31,36,7,26,1298,2016-03-29,FALSE,43.5,41,7.6,7.9,-14886
Ipsos MORI,34,36,10,20,1023,2016-03-22,FALSE,43.5,41,7.6,7.9,-14879
ComRes,35,37,7,21,1002,2016-03-20,FALSE,43.5,41,7.6,7.9,-14877
YouGov,34,33,6,27,1691,2016-03-17,FALSE,43.5,41,7.6,7.9,-14874
ICM,36,36,8,20,1001,2016-03-13,FALSE,43.5,41,7.6,7.9,-14870
ComRes,29,38,7,26,2059,2016-03-10,FALSE,43.5,41,7.6,7.9,-14867
YouGov,30,37,8,25,3482,2016-02-23,FALSE,43.5,41,7.6,7.9,-14851
BMG,30,38,5,27,1268,2016-02-23,FALSE,43.5,41,7.6,7.9,-14851
ComRes,31,38,8,23,1000,2016-02-22,FALSE,43.5,41,7.6,7.9,-14850
Ipsos MORI,33,39,6,22,1001,2016-02-16,FALSE,43.5,41,7.6,7.9,-14844
ICM,32,39,7,22,1004,2016-02-14,FALSE,43.5,41,7.6,7.9,-14842
ComRes,27,41,9,23,2018,2016-02-12,FALSE,43.5,41,7.6,7.9,-14840
YouGov,29,39,6,26,1675,2016-02-04,FALSE,43.5,41,7.6,7.9,-14832
YouGov,30,39,6,25,1735,2016-01-28,FALSE,43.5,41,7.6,7.9,-14825
Ipsos MORI,31,40,7,22,1027,2016-01-25,FALSE,43.5,41,7.6,7.9,-14822
ComRes,32,37,6,25,1006,2016-01-24,FALSE,43.5,41,7.6,7.9,-14821
ICM,35,40,6,19,1001,2016-01-17,FALSE,43.5,41,7.6,7.9,-14814
Survation,30,37,7,26,1017,2016-01-16,FALSE,43.5,41,7.6,7.9,-14813
ComRes,29,40,7,24,2004,2016-01-15,FALSE,43.5,41,7.6,7.9,-14812
Panelbase,31,39,6,24,2087,2016-01-14,FALSE,43.5,41,7.6,7.9,-14811
ICM,34,39,7,20,1003,2015-12-20,FALSE,43.5,41,7.6,7.9,-14786
YouGov,29,39,6,26,1598,2015-12-18,FALSE,43.5,41,7.6,7.9,-14784
Opinium,30,38,5,27,1936,2015-12-18,FALSE,43.5,41,7.6,7.9,-14784
Ipsos MORI,31,38,9,22,1040,2015-12-14,FALSE,43.5,41,7.6,7.9,-14780
ComRes,33,37,7,23,1001,2015-12-13,FALSE,43.5,41,7.6,7.9,-14779
ComRes,29,40,7,24,2049,2015-12-11,FALSE,43.5,41,7.6,7.9,-14777
YouGov,30,41,6,23,1657,2015-12-01,FALSE,43.5,41,7.6,7.9,-14767
YouGov,29,38,6,27,4317,2015-11-24,FALSE,43.5,41,7.6,7.9,-14760
ComRes,29,40,8,23,1000,2015-11-22,FALSE,43.5,41,7.6,7.9,-14758
ComRes,27,42,7,24,2067,2015-11-20,FALSE,43.5,41,7.6,7.9,-14756
Survation,30,37,6,27,1546,2015-11-17,FALSE,43.5,41,7.6,7.9,-14753
Ipsos MORI,34,41,7,18,1021,2015-11-17,FALSE,43.5,41,7.6,7.9,-14753
BMG,30,37,7,26,1334,2015-11-17,FALSE,43.5,41,7.6,7.9,-14753
ICM,33,39,7,21,1006,2015-11-15,FALSE,43.5,41,7.6,7.9,-14751
Survation,30,36,7,27,2007,2015-11-11,FALSE,43.5,41,7.6,7.9,-14747
BMG,31,37,6,26,1467,2015-10-27,FALSE,43.5,41,7.6,7.9,-14732
ComRes,33,38,8,21,1002,2015-10-25,FALSE,43.5,41,7.6,7.9,-14730
Ipsos MORI,32,36,10,22,1021,2015-10-19,FALSE,43.5,41,7.6,7.9,-14724
Opinium,32,37,5,26,1934,2015-10-16,FALSE,43.5,41,7.6,7.9,-14721
ComRes,29,42,7,22,2051,2015-10-15,FALSE,43.5,41,7.6,7.9,-14720
ICM,34,38,7,21,1002,2015-10-11,FALSE,43.5,41,7.6,7.9,-14716
YouGov,31,37,7,25,2064,2015-09-30,FALSE,43.5,41,7.6,7.9,-14705
ComRes,30,39,9,22,1009,2015-09-28,FALSE,43.5,41,7.6,7.9,-14703
Survation,32,37,9,22,1008,2015-09-22,FALSE,43.5,41,7.6,7.9,-14697
Ipsos MORI,34,39,9,18,1255,2015-09-22,FALSE,43.5,41,7.6,7.9,-14697
YouGov,31,39,6,24,1601,2015-09-18,FALSE,43.5,41,7.6,7.9,-14693
Opinium,32,37,6,25,1942,2015-09-18,FALSE,43.5,41,7.6,7.9,-14693
ComRes,30,42,7,21,2015,2015-09-17,FALSE,43.5,41,7.6,7.9,-14692
ICM,32,38,8,22,1006,2015-09-13,FALSE,43.5,41,7.6,7.9,-14688
Survation,32,38,6,24,1004,2015-09-04,FALSE,43.5,41,7.6,7.9,-14679
ComRes,28,42,8,22,1001,2015-08-23,FALSE,43.5,41,7.6,7.9,-14667
ComRes,29,40,8,23,2035,2015-08-13,FALSE,43.5,41,7.6,7.9,-14657
Survation,33,38,6,23,1007,2015-08-13,FALSE,43.5,41,7.6,7.9,-14657
ICM,31,40,7,22,1000,2015-08-09,FALSE,43.5,41,7.6,7.9,-14653
ComRes,28,40,7,25,1001,2015-07-26,FALSE,43.5,41,7.6,7.9,-14639
Ipsos MORI,31,37,10,22,1026,2015-07-20,FALSE,43.5,41,7.6,7.9,-14633
ICM,34,38,6,22,1005,2015-07-12,FALSE,43.5,41,7.6,7.9,-14625
ComRes,27,39,9,25,1002,2015-06-28,FALSE,43.5,41,7.6,7.9,-14611
Ipsos MORI,30,39,9,22,1005,2015-06-16,FALSE,43.5,41,7.6,7.9,-14599
ICM,31,37,8,24,1004,2015-06-14,FALSE,43.5,41,7.6,7.9,-14597
ComRes,29,41,8,22,1000,2015-05-31,FALSE,43.5,41,7.6,7.9,-14583
YouGov,30,41,7,22,1709,2015-05-26,FALSE,43.5,41,7.6,7.9,-14578
Survation,31,40,6,23,1027,2015-05-09,FALSE,43.5,41,7.6,7.9,-14561
Survation,34,45,9,12,2395,2019-12-11,FALSE,44.7,33,11.8,10.5,-16246
Panelbase,34,43,11,12,3174,2019-12-11,FALSE,44.7,33,11.8,10.5,-16246
Opinium,33,45,12,10,3005,2019-12-11,FALSE,44.7,33,11.8,10.5,-16246
Ipsos MORI,33,44,12,11,2213,2019-12-11,FALSE,44.7,33,11.8,10.5,-16246
Deltapoll,35,45,10,10,1818,2019-12-11,FALSE,44.7,33,11.8,10.5,-16246
Kantar,32,44,13,11,2815,2019-12-11,FALSE,44.7,33,11.8,10.5,-16246
BMG,32,41,14,13,1660,2019-12-11,FALSE,44.7,33,11.8,10.5,-16246
ComRes,36,41,12,11,2051,2019-12-10,FALSE,44.7,33,11.8,10.5,-16245
Number Cruncher Politics,33,43,12,12,1009,2019-12-10,FALSE,44.7,33,11.8,10.5,-16245
ICM,36,42,12,10,2011,2019-12-09,FALSE,44.7,33,11.8,10.5,-16244
ComRes,36,43,12,9,6073,2019-12-08,FALSE,44.7,33,11.8,10.5,-16243
Qriously,30,43,12,15,2222,2019-12-08,FALSE,44.7,33,11.8,10.5,-16243
Survation,31,45,11,13,1012,2019-12-07,FALSE,44.7,33,11.8,10.5,-16242
Deltapoll,33,44,11,12,1533,2019-12-07,FALSE,44.7,33,11.8,10.5,-16242
YouGov,33,43,13,11,1680,2019-12-06,FALSE,44.7,33,11.8,10.5,-16241
BMG,32,41,14,13,1542,2019-12-06,FALSE,44.7,33,11.8,10.5,-16241
Opinium,31,46,13,10,2002,2019-12-06,FALSE,44.7,33,11.8,10.5,-16241
Panelbase,34,43,13,10,2033,2019-12-06,FALSE,44.7,33,11.8,10.5,-16241
ComRes,33,41,12,14,2034,2019-12-05,FALSE,44.7,33,11.8,10.5,-16240
ComRes,36,42,11,11,2005,2019-12-05,FALSE,44.7,33,11.8,10.5,-16240
Ipsos MORI,32,44,13,11,1545,2019-12-04,FALSE,44.7,33,11.8,10.5,-16239
ComRes,32,42,12,14,2041,2019-12-03,FALSE,44.7,33,11.8,10.5,-16238
YouGov,33,42,12,13,1699,2019-12-03,FALSE,44.7,33,11.8,10.5,-16238
ICM,35,42,13,10,2029,2019-12-02,FALSE,44.7,33,11.8,10.5,-16237
Kantar,32,44,15,9,1096,2019-12-02,FALSE,44.7,33,11.8,10.5,-16237
Deltapoll,32,45,15,8,1528,2019-11-30,FALSE,44.7,33,11.8,10.5,-16235
Survation,33,42,11,14,1065,2019-11-30,FALSE,44.7,33,11.8,10.5,-16235
YouGov,34,43,13,10,1680,2019-11-29,FALSE,44.7,33,11.8,10.5,-16234
Opinium,31,46,13,10,2018,2019-11-29,FALSE,44.7,33,11.8,10.5,-16234
BMG,33,39,13,15,1663,2019-11-29,FALSE,44.7,33,11.8,10.5,-16234
ComRes,33,43,13,11,2025,2019-11-28,FALSE,44.7,33,11.8,10.5,-16233
Panelbase,34,42,13,11,2010,2019-11-28,FALSE,44.7,33,11.8,10.5,-16233
ComRes,34,41,13,12,2034,2019-11-26,FALSE,44.7,33,11.8,10.5,-16231
YouGov,32,43,13,12,1678,2019-11-26,FALSE,44.7,33,11.8,10.5,-16231
ICM,34,41,13,12,2004,2019-11-25,FALSE,44.7,33,11.8,10.5,-16230
Kantar,32,43,14,11,1097,2019-11-25,FALSE,44.7,33,11.8,10.5,-16230
Deltapoll,30,43,16,11,1519,2019-11-23,FALSE,44.7,33,11.8,10.5,-16228
Survation,30,41,15,14,1010,2019-11-23,FALSE,44.7,33,11.8,10.5,-16228
YouGov,30,42,16,12,1677,2019-11-22,FALSE,44.7,33,11.8,10.5,-16227
Opinium,28,47,12,13,2003,2019-11-22,FALSE,44.7,33,11.8,10.5,-16227
Panelbase,32,42,14,12,2028,2019-11-22,FALSE,44.7,33,11.8,10.5,-16227
ComRes,32,42,15,11,2038,2019-11-21,FALSE,44.7,33,11.8,10.5,-16226
BMG,28,41,18,13,1663,2019-11-21,FALSE,44.7,33,11.8,10.5,-16226
YouGov,29,43,15,13,11277,2019-11-20,FALSE,44.7,33,11.8,10.5,-16225
ComRes,31,42,15,12,1628,2019-11-19,FALSE,44.7,33,11.8,10.5,-16224
YouGov,30,42,15,13,1606,2019-11-19,FALSE,44.7,33,11.8,10.5,-16224
Ipsos MORI,28,44,16,12,1128,2019-11-19,FALSE,44.7,33,11.8,10.5,-16224
YouGov,29,43,15,13,1634,2019-11-18,FALSE,44.7,33,11.8,10.5,-16223
ICM,32,42,13,13,2010,2019-11-18,FALSE,44.7,33,11.8,10.5,-16223
Kantar,27,45,16,12,1176,2019-11-18,FALSE,44.7,33,11.8,10.5,-16223
Survation,28,42,13,17,1010,2019-11-16,FALSE,44.7,33,11.8,10.5,-16221
Deltapoll,30,45,11,14,1526,2019-11-16,FALSE,44.7,33,11.8,10.5,-16221
YouGov,28,45,15,12,1670,2019-11-15,FALSE,44.7,33,11.8,10.5,-16220
Opinium,28,44,14,14,2008,2019-11-15,FALSE,44.7,33,11.8,10.5,-16220
BMG,29,37,16,18,1506,2019-11-15,FALSE,44.7,33,11.8,10.5,-16220
ComRes,33,41,14,12,2052,2019-11-14,FALSE,44.7,33,11.8,10.5,-16219
Panelbase,30,43,15,12,1021,2019-11-14,FALSE,44.7,33,11.8,10.5,-16219
ComRes,30,40,16,14,2022,2019-11-12,FALSE,44.7,33,11.8,10.5,-16217
YouGov,28,42,15,15,1619,2019-11-12,FALSE,44.7,33,11.8,10.5,-16217
ICM,31,39,15,15,2035,2019-11-11,FALSE,44.7,33,11.8,10.5,-16216
Kantar,27,37,17,19,1165,2019-11-11,FALSE,44.7,33,11.8,10.5,-16216
ComRes,29,37,17,17,2014,2019-11-10,FALSE,44.7,33,11.8,10.5,-16215
Deltapoll,29,41,16,14,1518,2019-11-09,FALSE,44.7,33,11.8,10.5,-16214
YouGov,26,39,17,18,1598,2019-11-08,FALSE,44.7,33,11.8,10.5,-16213
Survation,29,35,17,19,2037,2019-11-08,FALSE,44.7,33,11.8,10.5,-16213
Opinium,29,41,15,15,2001,2019-11-08,FALSE,44.7,33,11.8,10.5,-16213
Panelbase,30,40,15,15,1046,2019-11-08,FALSE,44.7,33,11.8,10.5,-16213
BMG,29,37,16,18,1504,2019-11-08,FALSE,44.7,33,11.8,10.5,-16213
YouGov,25,36,17,22,1667,2019-11-06,FALSE,44.7,33,11.8,10.5,-16211
ComRes,29,36,17,18,6097,2019-11-05,FALSE,44.7,33,11.8,10.5,-16210
YouGov,25,38,16,21,3284,2019-11-04,FALSE,44.7,33,11.8,10.5,-16209
ICM,31,38,15,16,2047,2019-11-04,FALSE,44.7,33,11.8,10.5,-16209
Deltapoll,28,40,14,18,1500,2019-11-02,FALSE,44.7,33,11.8,10.5,-16207
Opinium,26,42,16,16,2004,2019-11-01,FALSE,44.7,33,11.8,10.5,-16206
YouGov,27,39,16,18,1834,2019-11-01,FALSE,44.7,33,11.8,10.5,-16206
ComRes,28,36,17,19,2032,2019-10-31,FALSE,44.7,33,11.8,10.5,-16205
ORB,28,36,14,22,2025,2019-10-31,FALSE,44.7,33,11.8,10.5,-16205
Panelbase,29,40,14,17,1008,2019-10-31,FALSE,44.7,33,11.8,10.5,-16205
YouGov,21,36,18,25,1750,2019-10-30,FALSE,44.7,33,11.8,10.5,-16204
Survation,26,34,19,21,1010,2019-10-30,FALSE,44.7,33,11.8,10.5,-16204
Ipsos MORI,24,41,20,15,1007,2019-10-28,FALSE,44.7,33,11.8,10.5,-16202
YouGov,22,36,19,23,11590,2019-10-28,FALSE,44.7,33,11.8,10.5,-16202
YouGov,23,36,18,23,1672,2019-10-25,FALSE,44.7,33,11.8,10.5,-16199
Opinium,24,40,15,21,2001,2019-10-25,FALSE,44.7,33,11.8,10.5,-16199
YouGov,22,37,19,22,1689,2019-10-21,FALSE,44.7,33,11.8,10.5,-16195
Deltapoll,24,37,19,20,2017,2019-10-21,FALSE,44.7,33,11.8,10.5,-16195
Panelbase,27,36,17,20,1008,2019-10-18,FALSE,44.7,33,11.8,10.5,-16192
Survation,24,32,21,23,1025,2019-10-18,FALSE,44.7,33,11.8,10.5,-16192
ComRes,29,33,18,20,2067,2019-10-17,FALSE,44.7,33,11.8,10.5,-16191
Opinium,24,37,16,23,2001,2019-10-17,FALSE,44.7,33,11.8,10.5,-16191
YouGov,22,37,18,23,1625,2019-10-15,FALSE,44.7,33,11.8,10.5,-16189
Kantar,25,39,18,18,1184,2019-10-15,FALSE,44.7,33,11.8,10.5,-16189
Panelbase,30,33,17,20,2013,2019-10-11,FALSE,44.7,33,11.8,10.5,-16185
ComRes,27,33,18,22,2018,2019-10-10,FALSE,44.7,33,11.8,10.5,-16184
YouGov,22,35,20,23,1616,2019-10-09,FALSE,44.7,33,11.8,10.5,-16183
ICM,29,35,16,20,2013,2019-10-07,FALSE,44.7,33,11.8,10.5,-16181
ComRes,27,33,19,21,2006,2019-10-06,FALSE,44.7,33,11.8,10.5,-16180
Opinium,23,38,15,24,2006,2019-10-04,FALSE,44.7,33,11.8,10.5,-16178
BMG,26,31,20,23,1514,2019-10-04,FALSE,44.7,33,11.8,10.5,-16178
YouGov,21,34,23,22,1623,2019-10-01,FALSE,44.7,33,11.8,10.5,-16175
YouGov,22,33,21,24,1623,2019-09-27,FALSE,44.7,33,11.8,10.5,-16171
Opinium,24,36,20,20,2007,2019-09-27,FALSE,44.7,33,11.8,10.5,-16171
Survation,24,27,22,27,1011,2019-09-25,FALSE,44.7,33,11.8,10.5,-16169
YouGov,22,33,22,23,1635,2019-09-25,FALSE,44.7,33,11.8,10.5,-16169
YouGov,23,30,22,25,2006,2019-09-20,FALSE,44.7,33,11.8,10.5,-16164
Opinium,22,37,17,24,2004,2019-09-20,FALSE,44.7,33,11.8,10.5,-16164
ComRes,27,29,20,24,2050,2019-09-19,FALSE,44.7,33,11.8,10.5,-16163
YouGov,21,32,23,24,1608,2019-09-18,FALSE,44.7,33,11.8,10.5,-16162
Ipsos MORI,24,33,23,20,1006,2019-09-16,FALSE,44.7,33,11.8,10.5,-16160
Opinium,25,37,16,22,2002,2019-09-13,FALSE,44.7,33,11.8,10.5,-16157
ComRes,27,28,20,25,2057,2019-09-12,FALSE,44.7,33,11.8,10.5,-16156
YouGov,23,32,19,26,1676,2019-09-10,FALSE,44.7,33,11.8,10.5,-16154
Kantar,24,38,20,18,1144,2019-09-09,FALSE,44.7,33,11.8,10.5,-16153
ComRes,29,30,17,24,2016,2019-09-08,FALSE,44.7,33,11.8,10.5,-16152
Deltapoll,28,31,17,24,2049,2019-09-07,FALSE,44.7,33,11.8,10.5,-16151
YouGov,21,35,19,25,1676,2019-09-06,FALSE,44.7,33,11.8,10.5,-16150
Panelbase,28,31,19,22,1013,2019-09-06,FALSE,44.7,33,11.8,10.5,-16150
Survation,24,29,18,29,1006,2019-09-06,FALSE,44.7,33,11.8,10.5,-16150
ComRes,27,31,20,22,2009,2019-09-06,FALSE,44.7,33,11.8,10.5,-16150
Opinium,25,35,17,23,2009,2019-09-06,FALSE,44.7,33,11.8,10.5,-16150
BMG,27,31,19,23,1504,2019-09-06,FALSE,44.7,33,11.8,10.5,-16150
Hanbury Strategy,26,33,17,24,995,2019-09-04,FALSE,44.7,33,11.8,10.5,-16148
YouGov,25,35,16,24,1639,2019-09-03,FALSE,44.7,33,11.8,10.5,-16147
ICM,30,37,16,17,2041,2019-09-03,FALSE,44.7,33,11.8,10.5,-16147
Deltapoll,24,35,18,23,2028,2019-08-31,FALSE,44.7,33,11.8,10.5,-16144
Survation,24,31,21,24,1020,2019-08-30,FALSE,44.7,33,11.8,10.5,-16143
YouGov,22,33,21,24,1867,2019-08-29,FALSE,44.7,33,11.8,10.5,-16142
YouGov,22,34,17,27,2006,2019-08-28,FALSE,44.7,33,11.8,10.5,-16141
YouGov,21,33,19,27,2019,2019-08-23,FALSE,44.7,33,11.8,10.5,-16136
Opinium,26,32,15,27,2005,2019-08-23,FALSE,44.7,33,11.8,10.5,-16136
YouGov,22,32,20,26,1687,2019-08-21,FALSE,44.7,33,11.8,10.5,-16134
Kantar,28,42,15,15,1133,2019-08-19,FALSE,44.7,33,11.8,10.5,-16132
YouGov,21,30,20,29,1625,2019-08-14,FALSE,44.7,33,11.8,10.5,-16127
BMG,25,31,19,25,1515,2019-08-12,FALSE,44.7,33,11.8,10.5,-16125
ComRes,27,31,16,26,2011,2019-08-11,FALSE,44.7,33,11.8,10.5,-16124
Survation,24,28,21,27,2040,2019-08-11,FALSE,44.7,33,11.8,10.5,-16124
Opinium,28,31,13,28,2003,2019-08-09,FALSE,44.7,33,11.8,10.5,-16122
YouGov,22,31,21,26,1628,2019-08-06,FALSE,44.7,33,11.8,10.5,-16119
YouGov,22,32,19,27,2066,2019-07-30,FALSE,44.7,33,11.8,10.5,-16112
Ipsos MORI,24,34,20,22,1007,2019-07-30,FALSE,44.7,33,11.8,10.5,-16112
ComRes,30,29,16,25,2004,2019-07-28,FALSE,44.7,33,11.8,10.5,-16110
Deltapoll,25,30,18,27,2001,2019-07-27,FALSE,44.7,33,11.8,10.5,-16109
YouGov,21,31,20,28,1697,2019-07-26,FALSE,44.7,33,11.8,10.5,-16108
Opinium,28,30,16,26,2006,2019-07-26,FALSE,44.7,33,11.8,10.5,-16108
ComRes,27,28,19,26,2029,2019-07-25,FALSE,44.7,33,11.8,10.5,-16107
YouGov,19,25,23,33,1715,2019-07-24,FALSE,44.7,33,11.8,10.5,-16106
YouGov,21,25,20,34,1749,2019-07-17,FALSE,44.7,33,11.8,10.5,-16099
ComRes,28,25,17,30,2038,2019-07-16,FALSE,44.7,33,11.8,10.5,-16098
ComRes,28,24,15,33,1791,2019-07-11,FALSE,44.7,33,11.8,10.5,-16093
Survation,29,23,19,29,1012,2019-07-11,FALSE,44.7,33,11.8,10.5,-16093
YouGov,20,24,19,37,1671,2019-07-10,FALSE,44.7,33,11.8,10.5,-16092
ComRes,28,25,16,31,2010,2019-07-07,FALSE,44.7,33,11.8,10.5,-16089
Opinium,25,23,15,37,2002,2019-07-05,FALSE,44.7,33,11.8,10.5,-16087
BMG,27,28,18,27,1532,2019-07-05,FALSE,44.7,33,11.8,10.5,-16087
YouGov,18,24,20,38,1605,2019-07-03,FALSE,44.7,33,11.8,10.5,-16085
YouGov,20,22,19,39,2059,2019-06-25,FALSE,44.7,33,11.8,10.5,-16077
Ipsos MORI,24,26,22,28,1043,2019-06-25,FALSE,44.7,33,11.8,10.5,-16077
Opinium,26,20,16,38,2009,2019-06-20,FALSE,44.7,33,11.8,10.5,-16072
Survation,26,24,18,32,2016,2019-06-20,FALSE,44.7,33,11.8,10.5,-16072
YouGov,20,20,21,39,1641,2019-06-19,FALSE,44.7,33,11.8,10.5,-16071
YouGov,21,21,19,39,1672,2019-06-14,FALSE,44.7,33,11.8,10.5,-16066
YouGov,19,17,22,42,1702,2019-06-10,FALSE,44.7,33,11.8,10.5,-16062
ComRes,27,23,17,33,2017,2019-06-09,FALSE,44.7,33,11.8,10.5,-16061
BMG,27,26,17,30,1520,2019-06-07,FALSE,44.7,33,11.8,10.5,-16059
YouGov,20,18,20,42,1670,2019-06-06,FALSE,44.7,33,11.8,10.5,-16058
YouGov,19,18,22,41,1663,2019-06-05,FALSE,44.7,33,11.8,10.5,-16057
YouGov,19,18,23,40,1644,2019-06-01,FALSE,44.7,33,11.8,10.5,-16053
Deltapoll,26,20,16,38,2449,2019-05-30,FALSE,44.7,33,11.8,10.5,-16051
Opinium,22,17,16,45,2005,2019-05-30,FALSE,44.7,33,11.8,10.5,-16051
YouGov,19,19,24,38,1763,2019-05-29,FALSE,44.7,33,11.8,10.5,-16050
Survation,33,28,13,26,2029,2019-05-22,FALSE,44.7,33,11.8,10.5,-16043
Number Cruncher Politics,31,27,15,27,1005,2019-05-21,FALSE,44.7,33,11.8,10.5,-16042
Panelbase,31,21,13,35,2033,2019-05-21,FALSE,44.7,33,11.8,10.5,-16042
Opinium,26,22,12,40,2005,2019-05-20,FALSE,44.7,33,11.8,10.5,-16041
Survation,32,27,13,28,1000,2019-05-17,FALSE,44.7,33,11.8,10.5,-16038
YouGov,24,24,18,34,9260,2019-05-17,FALSE,44.7,33,11.8,10.5,-16038
Opinium,29,22,11,38,2009,2019-05-16,FALSE,44.7,33,11.8,10.5,-16037
YouGov,25,25,16,34,1655,2019-05-14,FALSE,44.7,33,11.8,10.5,-16035
Ipsos MORI,27,25,15,33,1072,2019-05-14,FALSE,44.7,33,11.8,10.5,-16035
Hanbury Strategy,30,21,13,36,2000,2019-05-13,FALSE,44.7,33,11.8,10.5,-16034
Kantar,34,25,15,26,1152,2019-05-13,FALSE,44.7,33,11.8,10.5,-16034
ComRes,27,20,13,40,2028,2019-05-12,FALSE,44.7,33,11.8,10.5,-16033
Opinium,28,22,11,39,2004,2019-05-10,FALSE,44.7,33,11.8,10.5,-16031
BMG,30,27,18,25,1541,2019-05-10,FALSE,44.7,33,11.8,10.5,-16031
ComRes,27,19,14,40,2034,2019-05-09,FALSE,44.7,33,11.8,10.5,-16030
YouGov,24,24,16,36,2212,2019-05-09,FALSE,44.7,33,11.8,10.5,-16030
Opinium,30,25,11,34,2000,2019-05-07,FALSE,44.7,33,11.8,10.5,-16028
YouGov,29,29,13,29,1630,2019-04-30,FALSE,44.7,33,11.8,10.5,-16021
YouGov,30,27,11,32,1787,2019-04-24,FALSE,44.7,33,11.8,10.5,-16015
Panelbase,36,27,8,29,2030,2019-04-24,FALSE,44.7,33,11.8,10.5,-16015
Opinium,33,26,6,35,2004,2019-04-23,FALSE,44.7,33,11.8,10.5,-16014
ORB,29,26,8,37,1546,2019-04-17,FALSE,44.7,33,11.8,10.5,-16008
YouGov,30,29,10,31,1755,2019-04-17,FALSE,44.7,33,11.8,10.5,-16008
ComRes,33,23,7,37,1061,2019-04-16,FALSE,44.7,33,11.8,10.5,-16007
Opinium,36,29,8,27,2007,2019-04-12,FALSE,44.7,33,11.8,10.5,-16003
YouGov,32,28,11,29,1843,2019-04-11,FALSE,44.7,33,11.8,10.5,-16002
Hanbury Strategy,40,31,8,21,2000,2019-04-08,FALSE,44.7,33,11.8,10.5,-15999
Kantar,35,32,11,22,1172,2019-04-08,FALSE,44.7,33,11.8,10.5,-15999
Survation,41,37,10,12,6062,2019-04-08,FALSE,44.7,33,11.8,10.5,-15999
ComRes,32,32,7,29,2018,2019-04-07,FALSE,44.7,33,11.8,10.5,-15998
BMG,31,29,8,32,1500,2019-04-05,FALSE,44.7,33,11.8,10.5,-15996
BMG,34,35,11,20,1500,2019-04-05,FALSE,44.7,33,11.8,10.5,-15996
YouGov,31,32,12,25,1771,2019-04-03,FALSE,44.7,33,11.8,10.5,-15994
Deltapoll,35,32,7,26,1010,2019-03-30,FALSE,44.7,33,11.8,10.5,-15990
Deltapoll,41,36,7,16,1010,2019-03-30,FALSE,44.7,33,11.8,10.5,-15990
Opinium,35,35,9,21,2008,2019-03-29,FALSE,44.7,33,11.8,10.5,-15989
YouGov,33,36,11,20,2110,2019-03-25,FALSE,44.7,33,11.8,10.5,-15985
ComRes,33,33,8,26,2030,2019-03-24,FALSE,44.7,33,11.8,10.5,-15984
Opinium,35,36,7,22,2002,2019-03-22,FALSE,44.7,33,11.8,10.5,-15982
ComRes,35,34,8,23,2063,2019-03-21,FALSE,44.7,33,11.8,10.5,-15981
Ipsos MORI,34,38,8,20,1050,2019-03-19,FALSE,44.7,33,11.8,10.5,-15979
ComRes,35,34,8,23,2033,2019-03-17,FALSE,44.7,33,11.8,10.5,-15977
Survation,39,35,10,16,1007,2019-03-15,FALSE,44.7,33,11.8,10.5,-15975
YouGov,33,35,11,21,1823,2019-03-15,FALSE,44.7,33,11.8,10.5,-15975
YouGov,31,35,12,22,1756,2019-03-15,FALSE,44.7,33,11.8,10.5,-15975
Opinium,35,35,7,23,2003,2019-03-15,FALSE,44.7,33,11.8,10.5,-15975
Opinium,34,38,8,20,2008,2019-03-15,FALSE,44.7,33,11.8,10.5,-15975
Kantar,31,41,8,20,1152,2019-03-11,FALSE,44.7,33,11.8,10.5,-15971
BMG,31,37,10,22,1510,2019-03-08,FALSE,44.7,33,11.8,10.5,-15968
BMG,34,39,12,15,1510,2019-03-08,FALSE,44.7,33,11.8,10.5,-15968
ComRes,34,36,8,22,2042,2019-03-05,FALSE,44.7,33,11.8,10.5,-15965
YouGov,31,40,11,18,2172,2019-03-04,FALSE,44.7,33,11.8,10.5,-15964
Opinium,33,37,7,23,2004,2019-03-01,FALSE,44.7,33,11.8,10.5,-15961
Opinium,34,40,9,17,2003,2019-03-01,FALSE,44.7,33,11.8,10.5,-15961
YouGov,30,41,10,19,1672,2019-02-23,FALSE,44.7,33,11.8,10.5,-15955
YouGov,23,36,6,35,1672,2019-02-23,FALSE,44.7,33,11.8,10.5,-15955
Deltapoll,31,39,5,25,1027,2019-02-23,FALSE,44.7,33,11.8,10.5,-15955
Deltapoll,36,43,6,15,1027,2019-02-23,FALSE,44.7,33,11.8,10.5,-15955
Opinium,32,40,5,23,2008,2019-02-22,FALSE,44.7,33,11.8,10.5,-15954
Sky Data,26,32,9,33,1034,2019-02-19,FALSE,44.7,33,11.8,10.5,-15951
YouGov,26,38,7,29,1861,2019-02-19,FALSE,44.7,33,11.8,10.5,-15951
YouGov,33,41,10,16,1861,2019-02-19,FALSE,44.7,33,11.8,10.5,-15951
Survation,36,40,10,14,1023,2019-02-18,FALSE,44.7,33,11.8,10.5,-15950
Opinium,37,37,8,18,2005,2019-02-15,FALSE,44.7,33,11.8,10.5,-15947
Kantar,35,40,10,15,1145,2019-02-11,FALSE,44.7,33,11.8,10.5,-15943
